,order_id,tip
328455,2531658,False
328466,3306392,True
328473,338768,False
328477,1297470,False
328488,1319295,True
328543,2837832,False
328562,3357646,False
328602,1771528,True
328621,1818433,False
328662,868760,True
328674,2497423,False
328682,85493,False
328718,3252437,True
328759,3041022,True
328764,2985358,False
328799,2122259,True
328808,111159,False
328829,1510291,False
328833,888955,False
328852,1299490,True
328887,794356,False
328955,699826,True
328971,2589145,False
329007,3073260,False
329038,2959346,False
329047,2834938,True
329082,3316541,True
329096,3188611,False
329110,3362514,False
329115,1026611,False
329130,998840,False
329168,2219929,False
329187,1076930,True
329210,1384747,False
329234,3325433,False
329288,1580139,False
329295,18333,False
329309,738629,True
329316,2416293,False
329323,971694,False
329330,2276011,False
329342,2679033,False
329346,698713,False
329355,3013700,True
329384,3322413,False
329391,366099,False
329431,121437,True
329459,3114613,True
329482,2126942,False
329500,3292066,False
329540,1912394,True
329562,1021734,False
329579,2482951,False
329646,1934891,True
329664,2255399,True
329686,2439834,True
329690,1788479,False
329790,1801113,False
329833,1522644,False
329852,2318683,False
329864,1801467,False
329881,494305,False
329887,1280319,True
329900,179694,False
329910,460131,False
329918,2707154,False
329923,1519943,False
329948,1640060,True
329970,879372,True
329974,2868303,False
329984,1601991,False
330014,468955,False
330035,59405,True
330078,2629779,True
330090,1040001,False
330095,1644263,False
330109,3388780,False
330150,438651,False
330182,1387151,False
330188,2245600,False
330292,2515123,False
330299,34463,False
330305,375735,True
330309,2529445,False
330325,2810230,False
330452,3355743,False
330466,3122701,False
330480,177240,False
330536,3022301,False
330577,512214,False
330661,3413648,False
330708,2958948,False
330750,3392720,True
330769,1882469,False
330778,480155,False
330785,327901,False
330795,87953,False
330820,151482,False
330825,3115386,False
330832,449921,False
330880,2631482,False
330893,1252980,False
330994,1028784,False
331033,2092510,True
331078,731581,False
331084,1872364,False
331107,2945467,False
331135,2300274,True
331142,2428464,True
331262,258444,False
331272,1429662,False
331473,1357612,True
331484,2530661,True
331491,2420628,False
331524,3302304,False
331543,1420985,False
331573,2271176,True
331590,2966392,True
331619,1153897,False
331624,1947028,False
331637,327093,True
331655,3014254,True
331671,20313,True
331706,2537141,True
331720,355530,True
331748,1292166,False
331788,245891,True
331886,2646057,True
331891,263224,False
331895,337959,False
331907,1150842,False
332035,1277541,True
332044,2260438,False
332085,3284195,True
332095,2633611,True
332113,1818932,False
332133,1095286,True
332150,1179225,False
332174,440505,False
332184,3014317,False
332207,2158709,False
332213,3298240,False
332228,1377503,True
332262,266769,True
332269,3055594,False
332275,1140939,False
332287,3291199,False
332306,1633794,False
332321,234648,True
332350,27660,False
332368,2219595,True
332377,2969021,False
332407,500871,False
332418,77833,False
332440,953884,False
332453,992903,True
332460,60204,True
332560,1995184,False
332569,1165475,False
332671,1803088,True
332682,3373918,False
332691,2195584,False
332697,2003863,False
332704,2756218,False
332718,1498109,False
332722,2857936,False
332746,1717234,False
332752,1306210,False
332760,3255045,False
332768,1790249,True
332808,582765,False
332828,815379,False
332887,1455490,False
332949,2234432,True
333049,261504,False
333055,2807878,False
333061,3336486,False
333081,2732586,True
333116,2065225,False
333130,3182222,False
333173,803628,False
333191,252990,False
333209,1464768,False
333226,44303,False
333230,1652007,False
333234,931499,True
333265,2088690,True
333309,1261131,False
333328,1724098,False
333341,413031,False
333398,361776,False
333411,1160568,False
333415,1936192,False
333433,1343250,False
333463,3044591,True
333514,2952706,False
333521,931420,False
333526,825440,False
333560,2442973,True
333593,294015,True
333611,1087071,True
333632,1861966,False
333656,1159180,False
333664,2984652,True
333692,732008,False
333714,3137441,False
333763,1443747,True
333767,698525,True
333779,999350,False
333795,2989939,False
333804,853213,False
333816,1162117,False
333841,1263358,False
333889,833225,True
333947,3328489,True
333959,1860510,True
333987,2716149,False
333996,3329849,True
334068,199919,True
334072,1042338,False
334088,733286,False
334092,986952,False
334108,1673827,False
334124,447137,True
334136,3409101,False
334148,214516,False
334155,3406329,True
334169,2163829,False
334173,2278425,False
334199,237339,False
334243,1499999,True
334267,1203116,False
334306,2833205,False
334312,3249186,False
334318,1209384,False
334350,3061870,False
334373,822454,False
334379,3190579,False
334402,2921337,False
334407,3270657,False
334415,3220510,False
334459,3313006,True
334526,2611842,True
334530,1260292,False
334615,1755871,False
334621,399123,False
334652,2132164,True
334658,182197,False
334694,2734316,True
334700,1372281,False
334716,632406,False
334732,902558,False
334736,968025,False
334770,3333339,True
334786,3128943,True
334791,1878238,False
334883,656866,True
334888,87663,False
334902,1921898,False
334913,2394111,True
334958,1512398,False
334974,3002255,False
335024,929143,True
335032,271535,False
335037,1350467,True
335048,17047,False
335053,922730,False
335088,1737038,True
335094,377238,False
335099,352330,False
335167,3365651,False
335186,3280420,False
335256,407734,True
335263,2246386,False
335267,680976,False
335293,320660,False
335309,533237,True
335331,541904,False
335336,473017,False
335371,714708,False
335468,391215,False
335490,675327,True
335555,611975,True
335598,695148,True
335610,362215,False
335621,2454408,False
335665,2672095,False
335678,3378949,True
335688,2746256,False
335735,145868,True
335785,96703,False
335793,1381142,False
335814,729358,False
335876,1397270,True
335889,481251,False
335904,2158528,True
335948,1483814,False
335955,695617,False
335970,3393221,False
335991,2785431,True
336000,3028691,False
336013,1616539,False
336018,93997,False
336022,2791464,False
336036,22126,False
336051,381753,False
336091,3262680,True
336101,3409399,False
336136,3387861,False
336212,1455073,True
336230,3214517,False
336259,733103,False
336319,949147,True
336350,1842218,True
336421,346974,False
336428,2729442,True
336465,986880,False
336507,2470760,False
336518,1552329,False
336557,2443110,True
336634,1045977,True
336667,1748518,False
336682,408597,True
336710,313150,True
336727,991078,False
336741,2290753,True
336769,906379,True
336847,1795077,True
336898,1801387,False
336928,761503,False
336955,2491772,True
336991,2241680,True
336995,1019171,False
337017,1492300,True
337067,3316633,False
337071,162089,True
337133,1867337,False
337194,3062316,False
337234,95277,False
337245,3229211,False
337254,1301456,True
337263,245654,False
337309,1420197,True
337341,502445,False
337385,154275,False
337410,1148112,False
337426,2985,False
337430,3222819,True
337435,2832013,False
337444,2963639,False
337464,2991657,True
337512,381070,False
337519,2677727,True
337523,1972775,True
337537,1173129,False
337546,3319147,False
337557,258442,False
337568,3355305,False
337574,3415284,True
337586,1521738,False
337640,1226095,False
337740,2780575,False
337748,1586427,True
337823,1069702,False
337831,2627368,False
337837,2315975,False
337841,2822300,True
337850,1887661,False
337907,2317657,False
337917,1585568,False
337929,1058343,False
337981,256748,True
338003,3301319,False
338021,130932,False
338094,3029115,False
338120,3179560,False
338127,3412873,False
338142,2544985,True
338213,2741228,True
338270,1166169,True
338370,301123,True
338377,349812,False
338384,2777686,False
338422,49869,False
338458,2564951,False
338487,2204162,True
338523,2334096,True
338527,61086,False
338579,2471655,True
338590,1629210,False
338606,2526810,True
338621,3411134,False
338654,540357,False
338679,1823099,False
338747,303169,False
338772,1612922,False
338814,2652079,True
338826,1915710,False
338855,1682987,False
338871,2041796,False
338883,1138592,False
338889,2820667,False
338904,315977,False
338913,98600,False
338927,2039566,False
338935,502372,False
338939,2784984,False
338949,2509833,True
338972,3395861,True
338976,2340794,False
338994,1253089,False
339019,1809590,True
339060,1342419,True
339105,245108,False
339117,667440,False
339121,1493297,False
339164,225471,True
339170,858912,False
339197,366421,False
339212,673289,True
339238,2484160,True
339247,689708,False
339293,2397451,True
339334,65579,False
339338,1135934,False
339342,2826025,True
339378,2191722,True
339400,780409,False
339411,1524606,False
339430,1385615,False
339448,3218589,False
339471,2954610,False
339576,475158,False
339587,1016563,True
339598,2290824,False
339608,137715,False
339639,2706641,True
339669,1419294,True
339682,1768828,True
339687,3207045,False
339698,687976,False
339742,976222,True
339763,930901,True
339776,3224303,False
339818,1680740,False
339835,2238001,False
339861,722266,True
339923,67853,False
339930,2225337,True
339937,315112,False
339952,831586,False
339971,3418596,True
339993,94483,False
340000,2107129,False
340122,2873760,False
340126,996432,True
340149,567235,True
340162,267446,False
340184,1832341,False
340207,1690099,False
340243,757655,True
340456,3156073,False
340485,106294,False
340494,2652310,False
340504,1637502,False
340585,96809,False
340653,3414087,True
340660,1616281,False
340664,560226,False
340668,3036182,False
340674,1725750,False
340688,1723882,False
340698,1951091,False
340713,748630,True
340750,3177249,True
340758,316324,False
340763,3023170,False
340770,3361856,True
340817,2965767,True
340838,2373682,True
340862,1685814,False
340893,2231689,True
340907,229064,False
340944,951778,False
340964,1822942,False
340972,3401609,False
340980,802552,True
341016,1625244,False
341020,2368312,False
341033,1427632,False
341051,931566,False
341058,2945282,True
341133,1340341,False
341158,2928528,False
341277,3250849,False
341309,2998701,True
341353,1015619,False
341361,1280141,False
341370,2029810,False
341379,2430239,False
341412,1556115,False
341438,2944412,True
341451,2297481,True
341469,2720654,True
341502,534471,True
341509,1152184,False
341513,2006143,False
341524,1789627,False
341534,839954,False
341608,1870667,True
341657,2298897,False
341697,2633845,False
341742,1917795,False
341746,3122240,False
341757,2788443,False
341773,36859,False
341808,181959,True
341813,3232631,False
341848,242876,True
341891,2128296,False
341901,1957654,False
341905,1130483,False
341911,2961620,True
341936,964278,False
341944,162647,False
341970,505035,False
341978,3339305,False
341997,935456,False
342029,2413415,True
342045,139248,False
342057,619269,False
342064,1429786,True
342088,2547209,False
342100,472168,False
342118,1977049,False
342128,2254796,False
342149,221116,False
342155,2884412,False
342169,2432882,True
342177,717071,False
342194,1001510,False
342355,1937154,True
342415,987159,False
342429,2401643,False
342476,2540972,False
342492,1488020,False
342508,37168,True
342553,2924664,False
342564,1315403,False
342626,2494990,True
342651,2296104,False
342685,504255,False
342692,2210974,False
342745,3236387,False
342801,3303271,True
342892,10754,False
342909,1893242,False
342916,3241842,False
342955,2191502,False
342990,2394282,True
343003,3204765,False
343008,98279,False
343042,314677,False
343082,1441352,True
343094,1639890,False
343125,1031353,True
343137,1034431,False
343200,1478834,False
343207,1829468,True
343263,2080297,False
343270,1588309,False
343289,2364079,True
343293,2256202,False
343318,2141631,True
343322,1095579,False
343392,908780,True
343400,459309,False
343412,487587,False
343423,672798,False
343445,3284690,False
343462,3312930,True
343468,174755,True
343474,1062113,False
343489,3370909,False
343520,1555979,True
343547,1812436,False
343554,3232143,False
343558,1503073,True
343594,243013,False
343612,3299159,True
343634,1299470,False
343731,2720762,False
343750,2696602,True
343847,1771955,True
343856,2466775,False
343870,6821,False
343942,2497134,True
343959,2966816,False
343993,357146,False
344056,2868433,False
344087,2942480,True
344142,933120,False
344149,740957,False
344156,912744,False
344160,2949822,False
344257,1578402,False
344302,2514278,True
344312,1206328,False
344390,255255,True
344404,1146475,True
344408,2748500,False
344415,2932738,False
344472,982914,True
344502,139320,True
344509,533177,False
344531,1242399,True
344577,3263228,False
344586,1601033,False
344599,2334808,False
344624,1460237,True
344641,3164821,True
344672,993964,True
344696,1437990,False
344704,3178976,False
344735,255634,False
344769,414849,False
344797,3069182,True
344803,2969301,False
344841,2506634,True
344852,837542,True
344860,1569228,False
344866,1307667,False
344876,2834587,False
344886,2673744,True
344897,1385116,False
344903,2823202,True
344913,1711918,False
344937,2942419,False
344942,2647398,False
345010,1351798,False
345023,2716015,False
345035,1515987,False
345057,3221793,False
345072,1738513,False
345082,3146000,False
345128,3254702,False
345170,1645087,False
345186,334162,True
345245,1939833,True
345270,911901,True
345274,76584,True
345300,2505218,False
345319,1412818,True
345410,1107455,False
345418,1404197,False
345436,2874152,False
345441,2484491,True
345521,187518,False
345550,1953023,True
345596,2716032,False
345647,2257554,False
345659,1995749,False
345663,1762328,True
345668,136887,True
345680,1793343,False
345691,1543789,False
345788,3062683,True
345804,349507,False
345869,2738787,False
345877,549317,False
345923,391413,False
345965,2107604,True
345992,3405927,False
346006,529851,False
346035,2118316,False
346040,783927,False
346103,1064918,False
346131,2711236,False
346137,40183,False
346154,2783760,False
346249,1466316,False
346253,2387600,False
346257,213571,False
346269,876400,False
346276,3420895,False
346330,2275865,False
346337,1633552,False
346352,33408,False
346368,2240542,True
346383,3107668,False
346404,2851449,False
346447,1870530,False
346506,857422,True
346533,2716791,False
346633,649816,False
346732,63808,False
346748,1259540,False
346786,1497808,True
346808,1826204,False
346832,2129121,False
346854,407285,False
346858,930134,False
346882,2380128,False
346887,1602403,False
346904,2753529,True
346931,1125001,False
346939,12562,False
346943,1019661,False
346962,970848,True
346972,2859605,False
347012,1959936,True
347038,1899799,False
347047,971839,False
347051,281975,False
347072,3255998,False
347127,2679688,False
347180,3339266,False
347202,290270,True
347224,2295260,False
347320,147917,False
347332,1234397,False
347397,889655,True
347467,2428214,False
347488,1286549,True
347515,1354537,True
347537,1586247,True
347566,145026,False
347584,738466,False
347601,1883037,False
347608,102963,False
347668,2419702,False
347718,505011,True
347745,1560205,False
347777,1542944,True
347793,833866,False
347821,1930264,False
347890,864292,True
347899,1333457,False
347930,2523462,False
347935,485702,False
347941,1511401,False
347987,3271509,False
348035,298758,True
348135,2845198,False
348150,79342,False
348157,1738155,True
348168,338279,False
348177,2690264,False
348215,345339,True
348219,253400,False
348229,1131445,False
348233,998325,False
348252,70684,False
348302,418455,False
348310,2766628,False
348383,1375428,False
348451,2172760,False
348457,577411,True
348467,1567613,False
348510,321004,False
348515,1312074,True
348546,723421,False
348556,291968,False
348578,1275078,False
348591,1484991,False
348599,2448840,True
348605,195819,False
348611,3305456,False
348625,3276786,False
348638,2348624,True
348646,1561535,False
348668,1861425,False
348677,2024108,False
348706,3246698,True
348710,2983994,True
348715,3239691,False
348778,1862520,True
348784,2249386,False
348800,3065684,False
348805,674270,False
348872,2218573,False
348912,356039,False
348917,2004755,False
348936,2869902,False
348953,437485,False
349002,855564,False
349090,1061938,False
349111,1266084,False
349118,1232288,False
349126,3380409,False
349180,1590752,False
349237,1796699,False
349254,717776,False
349301,3262754,False
349319,244005,True
349328,2958274,True
349336,705338,False
349341,2627596,False
349390,596540,True
349405,2161883,False
349454,1296738,False
349474,539373,False
349478,3322765,False
349498,852105,False
349519,1627388,False
349559,2946838,False
349573,2780321,False
349586,3113511,False
349641,441130,False
349653,161008,False
349663,1996826,True
349688,2962967,True
349722,439347,False
349742,3142872,True
349759,1851791,False
349794,729504,False
349803,2277631,False
349831,612868,False
349881,483155,True
349886,1564146,False
349982,1560456,True
349996,3401583,False
350024,52595,True
350112,2788908,False
350126,1281684,False
350207,506765,False
350290,868036,False
350294,425036,False
350316,758317,False
350321,2674349,False
350336,2133297,False
350362,131783,False
350397,3140943,True
350401,2860432,False
350406,1243629,False
350417,357839,False
350434,272605,True
350468,1310099,False
350512,995297,True
350597,1602977,False
350621,645585,False
350652,3104906,False
350672,626358,False
350677,2796648,False
350682,1790109,False
350687,996294,False
350718,2722384,True
350732,71145,True
350753,426219,True
350758,823760,False
350776,2473935,False
350790,2942818,False
350822,3112165,False
350858,450990,False
350875,818576,False
350881,2443220,True
350895,1882710,False
350901,25806,False
350952,935287,True
350974,3347421,True
351101,1907973,False
351105,251556,False
351113,1667854,False
351179,1255233,True
351209,453479,True
351214,26444,False
351227,2426433,True
351273,1559746,True
351282,536223,False
351287,2979201,False
351360,1898484,False
351399,3329806,False
351487,1010832,False
351499,3025386,False
351528,378327,False
351553,1028242,True
351560,2213409,False
351609,834808,False
351650,3184388,True
351760,2101520,False
351775,199658,False
351786,1524694,False
351841,2831864,True
351937,2705434,True
351979,4984,False
352029,3151343,False
352036,1719416,True
352058,2089992,False
352069,3359483,False
352081,2191,False
352090,1300846,False
352118,2891877,False
352165,2800380,True
352170,303791,False
352177,852677,False
352184,836735,False
352188,1045759,False
352288,1738384,True
352382,1641625,True
352394,3398868,False
352494,2825078,False
352503,1797953,False
352510,2186251,False
352519,1131119,False
352537,43466,False
352541,22729,False
352569,2569122,False
352579,1710992,False
352583,1251892,False
352604,180638,False
352639,2181032,False
352688,468144,False
352718,2714641,False
352730,1795208,False
352737,3035113,False
352741,3402029,False
352746,799354,False
352750,328748,False
352778,3210109,False
352882,3123342,False
352886,3165654,True
352903,1415934,True
352948,287536,False
352978,3125502,True
352995,2776754,True
353010,672041,True
353053,776147,True
353108,1825307,False
353116,3375115,False
353150,1024397,False
353312,2129128,True
353323,1740785,True
353330,1775252,False
353390,1186908,False
353415,461058,True
353481,2281832,False
353486,1727631,False
353590,43762,False
353607,983985,False
353617,1403533,False
353640,3240072,False
353670,2584795,False
353690,734044,False
353713,2127273,True
353718,2595476,False
353744,3077487,False
353751,773728,True
353782,272738,True
353793,2500732,False
353815,2415387,False
353842,2503458,False
353851,3380685,True
353876,636819,False
353937,2250235,False
353942,2810303,False
353959,1241426,True
353967,2645768,False
354014,818333,True
354018,723820,False
354028,3299994,False
354124,2236395,True
354163,1647730,False
354171,2628526,False
354216,574676,False
354253,763719,False
354259,3156601,False
354270,259850,True
354278,869648,False
354285,1098754,False
354291,70715,False
354308,650176,False
354312,2212437,True
354316,1158619,True
354335,91861,True
354360,1634303,False
354367,242006,False
354378,3370369,False
354382,2888154,True
354392,2853026,False
354397,1211187,False
354417,1705064,True
354523,73126,False
354579,3280498,False
354583,1506200,False
354592,51384,False
354611,1036391,False
354619,2385725,False
354636,1013881,False
354669,2403301,False
354690,3355806,False
354742,1303753,True
354769,2012570,False
354785,2464286,True
354809,2314653,False
354835,2652579,False
354842,2550326,False
354900,2879587,True
354905,2656551,True
354921,3000771,False
354925,3265986,False
354952,2824343,False
354996,1117104,False
355005,2441522,False
355018,2320711,False
355036,3374724,False
355064,535891,False
355097,3239998,True
355103,522954,False
355260,1416782,True
355275,377115,False
355420,2848156,False
355477,2841127,True
355486,1522405,False
355494,2786521,False
355545,3270880,True
355550,2118123,False
355573,2934054,False
355678,3031513,False
355682,2093422,False
355699,2522525,True
355704,2763286,False
355708,1399252,False
355717,347286,False
355726,1083438,False
355765,1329940,True
355769,1204309,False
355782,2229834,False
355791,3305085,False
355797,2711886,False
355834,1779609,False
355838,1204150,False
355845,23200,False
355850,1757193,True
355872,1664973,False
355917,3004750,False
355923,776864,False
355930,1584542,False
355990,2388520,True
356006,3527,False
356062,75013,True
356099,1207287,False
356120,495574,False
356174,2078614,False
356182,581573,False
356215,677804,True
356222,2294595,False
356231,655204,False
356256,516030,False
356260,2210052,False
356265,2647129,False
356272,285520,False
356382,2256622,False
356396,1495277,False
356401,1363639,False
356405,1005293,False
356455,2132876,True
356465,2020327,False
356531,2826174,True
356543,1243217,False
356547,202344,False
356558,437845,True
356598,1315765,True
356606,513939,True
356656,3293618,True
356702,17713,False
356793,2696981,False
356798,1829349,True
356816,2524807,False
356820,2908158,False
356826,2715711,False
356889,810863,False
356915,968469,False
356925,1040997,False
356958,3271790,False
357021,3062348,False
357049,2041979,True
357072,3094380,True
357157,1265746,True
357167,978707,False
357175,2973264,False
357243,945913,False
357276,3160484,True
357297,1077717,True
357306,2424134,False
357328,1902992,False
357334,3094761,False
357340,1893770,False
357349,2807545,False
357356,2279861,False
357365,3390384,True
357399,2046179,False
357411,3053208,False
357428,2022416,False
357439,712000,True
357483,859994,True
357487,1697243,True
357519,2100421,False
357523,2626927,False
357538,1972303,True
357549,2695689,False
357557,2717120,False
357580,748842,False
357590,1400891,True
357615,849212,True
357659,720673,True
357686,953101,True
357714,576249,True
357739,2473283,False
357748,2764441,False
357757,1982855,False
357791,2297837,False
357816,2062545,False
357855,2237136,False
357878,57725,False
357940,2297249,True
357991,1539820,False
358026,513770,True
358033,1072634,False
358049,2587968,False
358073,1174608,False
358087,26681,False
358091,1882852,False
358122,3083424,True
358126,1118685,False
358180,1958379,False
358375,964792,True
358459,534285,False
358502,2497499,True
358549,586617,False
358556,1175831,False
358570,1510929,False
358679,1092170,False
358684,1894143,False
358717,3127612,False
358721,2103197,True
358766,1250765,True
358771,834126,False
358806,630559,False
358824,837726,False
358864,64529,False
358881,2355465,False
358890,3230905,False
358904,3298107,False
358908,1094117,False
358913,982927,False
358917,681414,False
358960,2454057,True
358965,2803466,True
358969,2654702,False
358977,851026,True
358984,2467682,False
358999,2868989,False
359057,3166414,True
359066,3221271,False
359080,1577316,True
359086,1041641,False
359097,2997017,False
359132,2065224,True
359142,2396576,True
359199,2280098,False
359211,2819447,False
359215,2471513,False
359234,3031923,False
359247,1740279,False
359269,1411071,False
359305,916315,False
359329,876752,False
359368,153593,False
359375,1504390,False
359388,1282163,False
359427,3201652,False
359440,2879615,False
359500,1995700,False
359505,2607449,False
359512,4011,False
359529,361488,True
359552,115756,False
359578,308888,False
359583,2429837,True
359608,442872,False
359618,1458640,True
359626,158305,False
359630,3012485,False
359671,2083872,False
359675,2877238,False
359687,1132684,False
359699,854719,False
359704,3159065,True
359741,2578530,False
359766,1254937,False
359805,823078,False
359832,1868105,True
359866,2095776,True
359871,831493,True
359888,3035663,False
359893,3040277,True
359921,3397384,False
359962,3381527,True
359994,680325,True
359999,1390955,False
360030,1525886,True
360044,1952113,True
360066,2296214,False
360093,2654227,True
360130,3412806,True
360135,2954976,False
360141,2532338,False
360176,565603,True
360190,53025,True
360197,853345,True
360208,311454,False
360229,3254958,False
360329,485749,False
360337,3021553,False
360351,2892144,False
360388,116186,False
360449,1692346,False
360456,2958632,False
360471,2490969,False
360478,39355,False
360488,698448,False
360515,2080756,False
360552,3111029,True
360566,3051525,False
360577,2542518,False
360613,88458,True
360647,3366801,True
360655,2696709,True
360671,2957667,False
360722,2627200,False
360763,847048,False
360773,1409188,False
360777,1222964,False
360822,3191327,True
360830,3210259,False
360850,3339681,False
360879,2310480,False
360898,1323388,False
360917,3343177,False
360956,2623024,False
360967,867435,False
361006,151844,False
361149,1322646,False
361215,2431895,False
361234,2066064,True
361253,2321017,False
361298,2360017,False
361334,2056068,False
361342,611767,False
361349,3258895,False
361397,1907507,False
361424,2052861,True
361442,3310377,False
361453,236809,True
361458,3140783,False
361519,1219152,True
361523,794090,False
361542,304703,True
361551,123504,True
361566,1695991,False
361570,1618672,False
361592,1845006,False
361598,1624181,False
361602,237811,False
361606,93884,False
361632,1363540,True
361703,1520825,False
361708,1527341,False
361751,1079829,True
361799,299786,True
361821,372683,False
361825,1666059,True
361872,219355,False
361896,2908499,False
361900,1917873,False
361911,3268492,False
361939,1760822,True
361943,700264,True
361955,812169,False
361964,379156,True
362022,3071145,False
362047,433341,False
362075,1121667,False
362136,1385975,True
362149,2896621,True
362170,3137185,False
362236,3317697,False
362256,1751261,False
362296,2331643,True
362303,1519721,False
362388,44669,False
362405,2375498,False
362410,39727,False
362442,189514,False
362470,2121048,False
362480,3044039,False
362521,3192993,True
362553,433214,False
362587,2613542,True
362679,427405,True
362686,1369237,False
362714,2010175,False
362721,2178712,True
362745,2540979,True
362771,1405512,False
362788,833286,True
362812,3150842,False
362849,210282,True
362855,1711492,False
362878,1359157,False
362883,124837,False
362906,1254401,True
362967,700452,True
362992,2433029,True
363057,1739914,True
363068,1882374,True
363117,2685399,True
363165,1196539,False
363169,775083,False
363186,2616759,True
363217,2153804,False
363225,1699247,False
363256,3222332,True
363288,864153,False
363313,2211993,False
363330,1128233,True
363341,199520,True
363381,2391811,False
363396,3078940,True
363408,1537848,False
363423,2503356,False
363442,941056,False
363446,1600216,True
363479,199339,True
363509,3142530,False
363514,1640422,False
363519,759993,False
363545,2168378,False
363566,765521,True
363570,831710,False
363585,1987969,False
363604,2836490,False
363618,1022232,True
363635,1644724,False
363644,1378930,False
363675,2095247,False
363728,2593458,True
363747,2247226,False
363813,337298,False
363821,3321426,False
363825,218591,False
363836,1664654,False
363865,1147913,False
363872,1351023,False
363931,871561,True
363960,1138899,False
364020,947074,True
364050,41394,False
364072,1072756,False
364082,314272,False
364088,2784738,False
364104,419133,False
364110,72079,False
364116,1121041,False
364123,1667483,True
364187,2262305,False
364201,2143699,True
364214,1899100,False
364233,2139203,True
364251,3057860,False
364277,2907146,False
364289,1731057,False
364300,303476,False
364304,1345391,False
364372,138913,False
364481,512713,False
364504,908461,False
364539,2675925,False
364555,952938,True
364623,2685499,False
364643,695362,False
364705,464226,True
364724,914357,False
364750,1959232,False
364770,2438079,False
364825,358940,True
364832,1231730,False
364906,1767476,False
364922,2923299,False
364929,934625,False
364939,1488347,False
365060,1980214,True
365075,713072,False
365099,3412041,True
365107,2073063,True
365115,2085019,True
365125,1897965,False
365226,758490,False
365255,298342,False
365304,2303586,True
365318,312231,True
365348,2192675,False
365408,3326481,False
365459,114522,True
365489,1748774,False
365503,2981425,True
365517,1971290,False
365548,2476457,True
365592,1143624,False
365618,1903143,True
365636,864802,False
365649,2635509,False
365693,1247027,False
365709,1591696,False
365723,2514952,False
365756,2759779,True
365805,3108021,True
365892,1934396,False
365896,1031256,False
365904,3120357,False
365915,2650974,False
366012,1819309,False
366025,2202723,False
366043,645152,False
366052,3089628,False
366056,2919496,True
366127,1820846,False
366205,2575364,False
366249,2436307,False
366256,1177908,True
366283,1907659,False
366336,2583122,True
366354,3330852,False
366367,1185440,False
366371,225190,False
366378,21796,False
366409,931604,True
366456,3077039,False
366489,2737380,False
366493,2610754,True
366528,2516038,True
366574,1396984,True
366594,1476385,False
366666,1483760,False
366717,703283,False
366721,163221,False
366747,1539398,True
366752,2268510,False
366852,257986,True
366856,3273095,False
366863,581648,True
366868,2349840,False
366919,2458609,False
366936,3341807,False
366952,977544,False
366959,2025636,False
366979,2978135,False
366986,2133334,False
366996,1043219,False
367003,2119198,False
367015,2122655,False
367024,1234141,False
367031,1593071,True
367040,2304290,True
367115,2946032,False
367131,2063463,False
367140,1138648,True
367186,1986485,False
367239,2558621,False
367246,2063943,False
367262,3016431,False
367311,1361987,True
367318,1950399,False
367323,2563763,False
367329,2993558,False
367341,131999,False
367345,1871397,False
367369,197785,False
367374,439093,False
367383,2349855,False
367392,2082554,False
367397,1289766,False
367414,2525293,False
367507,2787834,False
367512,2562104,False
367536,2274100,False
367557,1297893,True
367571,1893949,False
367575,2820,False
367597,1022693,False
367612,1763689,False
367666,2598017,True
367687,130115,False
367696,3126175,False
367707,1563925,False
367764,1274712,False
367796,3376913,True
367817,1547832,False
367846,211139,False
367870,2717572,False
367874,2825361,True
367922,712800,False
367965,583590,False
367982,2444050,True
367990,725051,False
367994,2050298,False
367998,273913,False
368002,2114705,False
368052,1657806,False
368058,2097679,False
368069,1034875,False
368090,1678265,True
368101,2076683,False
368122,3259115,False
368152,2522971,False
368162,3236660,False
368169,780340,False
368228,749390,True
368241,2916946,True
368247,322453,True
368269,1075175,False
368273,1031439,False
368280,2076442,True
368322,3065579,True
368409,2426239,False
368443,314135,False
368489,637489,False
368545,1226571,False
368549,37344,True
368599,2816283,True
368603,989744,False
368613,2186114,False
368633,461534,True
368673,2049867,True
368825,3329084,False
368925,1814462,False
368938,427287,False
368953,580492,True
368991,823772,False
369001,3208561,False
369023,221481,False
369036,792324,True
369059,1139736,False
369072,617821,True
369095,567755,False
369099,2644785,False
369114,1710335,True
369183,2808107,False
369188,697076,True
369232,371948,False
369256,167097,False
369296,1749032,True
369316,2260956,False
369323,2594440,True
369342,2779598,False
369411,1688673,False
369415,2751379,False
369454,295532,False
369518,2410224,False
369531,2051669,False
369586,2304197,True
369608,455114,True
369705,3217924,False
369750,3042031,False
369781,2584274,False
369810,2933258,True
369828,2522762,False
369865,2806947,False
369874,199311,True
369885,1624802,False
369924,1902028,True
369950,965779,False
369954,291481,False
370053,573987,True
370069,989828,False
370088,2527067,False
370106,3006095,False
370113,2346966,False
370170,1877273,True
370184,2709137,False
370218,2602479,True
370228,3058983,True
370240,214933,False
370340,1329052,False
370371,1540872,True
370391,302129,False
370438,674547,False
370511,2560676,False
370604,184838,False
370616,1890571,False
370625,72519,False
370633,330926,False
370637,1204113,False
370646,1131376,False
370763,857552,False
370788,192420,True
370795,1637190,False
370824,3081118,True
370917,2623805,True
370951,3076243,True
370978,275022,False
371005,2662026,False
371035,1854843,False
371096,1874243,True
371112,1943051,False
371127,674839,False
371131,1159239,False
371178,2000183,True
371231,857995,False
371271,259057,True
